Fluvanna3WNW,5,12,-187.25,229.13,-102.73,23.16,-1.74
Friona2NE,5,1,1011.9,-1257.7,543.59,-91.63,5.19
Friona2NE,5,2,-295.49,447.55,-257.96,69.15,-6.5
Friona2NE,5,3,-110.67,-86.91,123.69,-32.28,2.48
Friona2NE,5,4,-65.02,47.43,-19.08,9.16,-0.98
Friona2NE,5,5,-118.51,136.96,-63.11,16.66,-1.33
Friona2NE,5,6,171.28,-234.96,105.88,-15.03,0.64
Friona2NE,5,7,-117.9,166.82,-89.74,23.99,-2.02
Friona2NE,5,8,-157.05,225.41,-122.2,31.3,-2.45
Friona2NE,5,9,-221.65,266.46,-116.19,24.86,-1.84
Friona2NE,5,10,585.18,-699.92,290.62,-45.32,2.39
Friona2NE,5,11,-802.24,850.65,-331.18,59.96,-3.84
Friona2NE,5,12,-1040.4,852.28,-234.86,29.38,-1.41
Gail2ESE,5,1,-128.29,86.65,-6.52,-1.02,0.18
Gail2ESE,5,2,252.6,-304.55,123.82,-16.28,0.65
Gail2ESE,5,3,417.3,-476.15,180.21,-22.49,0.89
Gail2ESE,5,4,57.8,-56.95,7.86,6.21,-0.62
Gail2ESE,5,5,-9.14,10.7,-6.1,3.78,-0.2
Gail2ESE,5,6,194.48,-263.54,117.26,-16.78,0.78
Gail2ESE,5,7,70.34,-94.76,39.05,-2.87,0.04
Gail2ESE,5,8,-61.08,105.62,-67.57,19.62,-1.36
Gail2ESE,5,9,37.33,-60.5,30.66,-3.28,0.15
Gail2ESE,5,10,32.45,-19.99,-13.92,13.19,-1.68
Gail2ESE,5,11,36,-2.82,-33.98,19.27,-2.02
Gail2ESE,5,12,150.9,-203.47,91.44,-13.01,0.66
Goodlett3W,5,1,87.87,-174.67,95.85,-15.12,0.7
Goodlett3W,5,2,-116.34,75.61,-4.61,-0.29,0.06
Goodlett3W,5,3,84.75,-142.19,75.15,-11.79,0.58
Goodlett3W,5,4,3.34,-19.56,14.55,-0.84,0.01
Goodlett3W,5,5,-33.83,46.83,-24.98,7.75,-0.4
Goodlett3W,5,6,-39.69,69.64,-45.76,13.97,-0.81
Goodlett3W,5,7,-22.78,42.16,-27.93,8.47,-0.15
Goodlett3W,5,8,2.04,6.45,-10.44,5.52,-0.12
Goodlett3W,5,9,-18.32,22.52,-12.38,5.22,-0.21
Goodlett3W,5,10,-63.7,75.17,-33.68,8.64,-0.31
Goodlett3W,5,11,46.61,-59.1,20.18,1.02,-0.09
Goodlett3W,5,12,38.81,-46.31,13.67,2.3,-0.18
Guthrie10WSW,5,1,191.59,-610.41,340.01,-60.06,3.36
Guthrie10WSW,5,2,-3210.3,2657.9,-798.88,111.13,-6.06
Guthrie10WSW,5,3,1041.4,-1073.8,364.74,-40.92,0.99
Guthrie10WSW,5,4,-1008.5,1278,-610.64,131.2,-9.76
